"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMIN","TOBS"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-12","92","61",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-13","85","58",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-14","80","55","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-15","85","55","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-16","84","56","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-17","85","60","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-18","89","56","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-19","89","59","76"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-20","87","54","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-21","89","55","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-22","88","55","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-23","82","55","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-24","87","53","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-25","86","57","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-26","89","56","74"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-27","88","60","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-28","83","57","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-29","83","57","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-30","81","58","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-07-31","81","57","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-01","78","58","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-02","87","51","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-03","88","51","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-04","82","51","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-05","83","56","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-06","84","50","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-07","84","57","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-08","83","57","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-09","88","53","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-10","91","59","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-11","81","57","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-12","80","56","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-13","83","57","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-14","84","57","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-15","84","51","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-16","83","43","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-17","87","54","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-18","90","52","75"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-19","87","58","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-20","76","58","61"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-21","74","54","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-22","81","53","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-23","83","52","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-24","71","55","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-25","84","49","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-26","85","51","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-27","84","55","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-28","84","51","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-29","84","49","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-30","86","51","67"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-08-31","84","51","70"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-01","87","47","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-02","86","49","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-03","90","53","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-04","88","49","73"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-05","79","53","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-06","83","53","66"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-07","83","51","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-08","87","48","65"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-09","84","49","69"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-10","84","46","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-11","86","48","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-12","86","50","68"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-13","87","51","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-14","78","48","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-15","79","49","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-16","78","45","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-17","82","45","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-18","79","44","59"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-19","82","39","62"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-20","79","42","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-21","81","44","72"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-22","78","52","71"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-23","73","52","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-24","73","46","56"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-25","71","44","53"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-26","68","46","53"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-27","56","45","46"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-28","61","44","53"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-29","61","48","53"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-09-30","67","46","51"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-01","71","49","57"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-02","74","41","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-03","76","40","63"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-04","72","57","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-05","71","53","60"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-06","71","48","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-07","68","41","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-08","72","30","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-09","59","32","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-10","57","22","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-11","66","30","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-12","74","39","64"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-13","76","39","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-14","73","40","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-15","63","26","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-16","71","28","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-17","71","32","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-18","71","28","47"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-19","71","38","58"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-20","70","39","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-21","63","44","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-22","64","34","50"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-23","70","30","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-24","59","30","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-25","66","32","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-26","69","32","54"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-27","54","28","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-28","57","26","41"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-29","65","27","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-30","51","30","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-10-31","57","30","41"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-01","67","33","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-02","65","36","53"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-03","67","27","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-04","62","36","52"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-05","65","44","46"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-06","60","29","39"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-07","58","34","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-08","51","31","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-09","56","30","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-10","63","32","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-11","65","31","45"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-12","62","24","46"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-13","66","34","50"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-14","67","33","55"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-15","57","27","48"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-16","67","28","52"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-17","63","38","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-18","53","21","22"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-19","55","12","44"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-20","63","40","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-21","61","27","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-22","65","28","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-23","66","24","43"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-24","64","29","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-25","64","32","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-26","65","29","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-27",,,
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-28","53","28","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-29","55","20","41"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-11-30","49","28","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-01","59","30","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-02","59","24","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-03","60","26","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-04","49","25","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-05","43","19","20"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-06","42","10","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-07","30","14","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-08","46","8","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-09","53","20","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-10","52","18","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-11","57","13","35"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-12","53","19","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-13","56","19",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-14","43",,"34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-15","46","13","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-16","46","12","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-17","48","19","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-18","50","19","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-19","48","16","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-20","51","13","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-21","50","24","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-22","37","11","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-23","43","12","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-24","49","20","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-25","55","23","42"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-26","54","16","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-27","56","27","37"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-28","56","16","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-29","56","14","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-30","57","21","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2017-12-31","49","24","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-01","46","6","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-02","49","11","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-03","51","10","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-04","49","19","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-05","49","13","27"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-06","53","20","40"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-07","50","24","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-08","49","26","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-09","56","22","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-10","43","28","36"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-11","44","26","31"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-12","48","15","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-13","46","13","34"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-14","54","28","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-15","44","13","25"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-16","33","18",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-17","44","9","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-18","51","10","28"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-19","54","17","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-20","56","19",
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-21","29","20","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-22","35","15","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-23","42","9","19"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-24","49","9","24"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-25","49","14","26"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-26","45","13","33"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-27","44","8","21"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-28","52","11","30"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-29","53","18","32"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-30","54","19","29"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-01-31","60","20","49"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-02-01","62","22","38"
"USC00298085","SANTA FE 2, NM US","35.6194","-105.9753","2059.2","2018-02-02","58","20","31"
